"ind","obs","age","length","BHDF"
73,1,7.08333333333333,NA,0.912722615154749
73,2,7.33333333333333,NA,0.851917778257649
25,1,22.8333333333333,NA,0.923780374155379
25,2,23.75,NA,0.947011969178377
25,3,23.75,NA,0.963770242134575
43,1,15.0833333333333,NA,0.969937435578093
43,2,15.3333333333333,NA,1.00137743537732
43,3,15.6666666666667,NA,0.967633477916417
43,4,15.6666666666667,NA,0.930827292730012
43,5,16.1666666666667,NA,0.975589507432104
43,6,16.1666666666667,NA,0.99796771622287
43,7,16.1666666666667,NA,0.947471438523728
43,8,16.1666666666667,NA,0.966996788611586
110,1,4.75,NA,0.741129087739198
110,2,4.75,NA,0.822077784814561
81,1,29.0833333333333,NA,0.931140739942167
81,2,29.3333333333333,NA,0.97794079398514
81,3,29.3333333333333,NA,0.960794680150082
81,4,29.3333333333333,NA,0.941513139116881
81,5,29.3333333333333,NA,0.9734541024729
81,6,29.6666666666667,NA,0.980598664126758
81,7,29.6666666666667,NA,0.992319922932055
81,8,30.1666666666667,NA,0.949459564853103
107,1,4.75,NA,0.750501515640765
127,1,17.75,NA,0.985014256968119
127,2,17.75,NA,0.964188734871684
29,1,34.6666666666667,NA,0.957598014558527
29,2,35.3333333333333,NA,0.952744405735925
7,1,3.66666666666667,NA,0.814681524180693
7,2,4.16666666666667,NA,0.805219898902972
45,1,33.6666666666667,NA,1.01085571531773
45,2,34.3333333333333,NA,0.997679696268033
45,3,34.3333333333333,NA,1.016294623054
45,4,34.3333333333333,NA,0.964127311152293
22,1,9.08333333333333,NA,0.911547893557856
22,2,9.33333333333333,NA,0.885065553729751
22,3,9.66666666666667,NA,0.918929280768799
22,4,9.66666666666667,NA,0.925135974105911
22,5,9.83333333333333,NA,0.96802555144524
52,1,3.83333333333333,NA,0.852429572342274
23,1,11.8333333333333,NA,0.979589027980532
23,2,12.3333333333333,NA,0.855378205487734
23,3,12.3333333333333,NA,0.909191240981758
23,4,12.3333333333333,NA,0.918499113674028
23,5,12.3333333333333,NA,0.861453615722634
23,6,12.3333333333333,NA,0.939743957702922
23,7,12.6666666666667,NA,0.948608117479315
23,8,12.6666666666667,NA,0.943567813258452
23,9,13.1666666666667,NA,0.938153688319331
23,10,13.1666666666667,NA,0.912486088433534
100,1,1.33333333333333,NA,0.620043619643893
100,2,1.33333333333333,NA,0.648038245489305
100,3,1.33333333333333,NA,0.646776113582818
100,4,1.33333333333333,NA,0.733956641832745
2,1,0.833333333333333,NA,0.578693309420965
2,2,1.33333333333333,NA,0.679243207763022
2,3,1.33333333333333,NA,0.642970856779038
2,4,1.33333333333333,NA,0.616301322196976
2,5,1.66666666666667,NA,0.692843033934406
2,6,1.66666666666667,NA,0.726297347498905
2,7,1.66666666666667,NA,0.706105674881385
2,8,1.66666666666667,NA,0.729473789689841
2,9,2.16666666666667,NA,0.711245741183469
68,1,27.3333333333333,NA,0.984333548955714
68,2,27.3333333333333,NA,0.907217350165947
68,3,27.6666666666667,NA,0.928866694384522
68,4,27.6666666666667,NA,0.92884476431315
53,1,3.75,NA,0.822410719650286
8,1,7.08333333333333,NA,0.889765937472289
8,2,7.33333333333333,NA,0.893729419229726
8,3,7.33333333333333,NA,0.93999152357268
8,4,7.33333333333333,NA,0.865778577622673
8,5,7.33333333333333,NA,0.893285833534047
8,6,7.33333333333333,NA,0.900240740247911
8,7,7.66666666666667,NA,0.959448197577079
8,8,7.66666666666667,NA,0.84990645893703
8,9,8.16666666666667,NA,0.877779207973717
8,10,8.16666666666667,NA,0.854281913529772
8,11,8.16666666666667,NA,0.849073234300697
8,12,8.16666666666667,NA,0.842633219447748
12,1,13.6666666666667,NA,0.91108133387729
12,2,13.6666666666667,NA,0.926028247071734
12,3,13.6666666666667,NA,0.90913174070384
12,4,14.1666666666667,NA,0.919466502735607
12,5,14.1666666666667,NA,0.892100420450129
78,1,17.75,NA,0.922258036849167
78,2,17.75,NA,0.929271373851199
31,1,38.6666666666667,NA,1.0583184697649
31,2,39.6666666666667,NA,1.02084620387554
31,3,39.6666666666667,NA,0.922329450819195
31,4,39.6666666666667,NA,1.01275230552568
31,5,40.1666666666667,NA,1.00319192802513
123,1,9.08333333333333,NA,0.904207410535003
123,2,9.33333333333333,NA,0.960721099435599
123,3,9.33333333333333,NA,0.835487853767211
1,1,1.33333333333333,NA,0.687009497871076
1,2,1.33333333333333,NA,0.696435613110921
1,3,1.33333333333333,NA,0.692246942393853
1,4,1.66666666666667,NA,0.716662676252077
1,5,2.16666666666667,NA,0.729554317111615
1,6,2.16666666666667,NA,0.758686841544562
1,7,2.16666666666667,NA,0.701631298516106
61,1,13.3333333333333,NA,0.942303130743075
61,2,13.3333333333333,NA,0.902092965487015
61,3,13.3333333333333,NA,0.911261769112947
61,4,13.3333333333333,NA,0.970005104813575
61,5,14.1666666666667,NA,0.949878074845638
33,1,14.8333333333333,NA,0.985039515696267
33,2,15.75,NA,0.891348096194459
33,3,15.75,NA,0.965162026918088
70,1,9.75,NA,0.827218278743747
70,2,9.75,NA,0.84994329598202
70,3,9.75,NA,0.873258343016753
70,4,9.75,NA,0.787250167147504
111,1,8.83333333333333,NA,0.84799114377948
111,2,9.75,NA,0.882928452231998
98,1,1.75,NA,0.732435595961809
98,2,1.75,NA,0.751318155821948
98,3,1.75,NA,0.702999926421368
116,1,13.8333333333333,NA,0.936535966876352
121,1,9.66666666666667,NA,0.774199875885963
67,1,10.6666666666667,NA,0.9204851841548
67,2,10.6666666666667,NA,0.919352755659473
67,3,11.1666666666667,NA,0.899109083513551
67,4,11.1666666666667,NA,0.944328036500332
115,1,7.75,NA,0.871058574550176
115,2,7.75,NA,0.889445482923771
30,1,28.75,NA,1.00769215778832
108,1,6.08333333333333,NA,0.843936087885314
108,2,6.33333333333333,NA,0.847997131136052
108,3,6.33333333333333,NA,0.821843445150026
108,4,6.33333333333333,NA,0.827443040343673
108,5,6.66666666666667,NA,0.844655403521932
104,1,2.75,NA,0.798259888668215
104,2,2.75,NA,0.809640270394501
104,3,2.75,NA,0.769902951806353
104,4,2.75,NA,0.719836929050833
40,1,17.75,NA,0.949273895965193
40,2,17.75,NA,0.924518225992273
69,1,17.75,NA,0.895792021385627
9,1,6.08333333333333,NA,0.88935596590216
9,2,6.66666666666667,NA,0.888792624166629
9,3,6.66666666666667,NA,0.843912660572897
89,1,17.75,NA,1.03535802578206
89,2,17.75,NA,1.04568268811862
16,1,7.75,NA,0.912788813983027
16,2,7.75,NA,0.858344469594145
16,3,7.75,NA,0.911061329193914
16,4,7.75,NA,0.82239873645958
16,5,7.75,NA,0.906282792999937
135,1,15.8333333333333,NA,1.07004200346263
135,2,15.8333333333333,NA,1.08058984121773
17,1,6.33333333333333,NA,0.931579532805898
17,2,6.66666666666667,NA,0.886866732880488
17,3,6.66666666666667,NA,0.923015713112814
17,4,7.16666666666667,NA,0.965665675796967
120,1,8.83333333333333,NA,0.900156395609205
120,2,8.83333333333333,NA,0.829838786442902
80,1,27.0833333333333,NA,1.00000974227769
80,2,27.3333333333333,NA,0.980823833521324
80,3,27.6666666666667,NA,1.037138200846
80,4,27.6666666666667,NA,1.01539809020423
80,5,27.6666666666667,NA,0.964336679280867
80,6,27.6666666666667,NA,1.00710013416531
64,1,10.8333333333333,NA,0.948082401083303
64,2,11.75,NA,0.922441950558319
55,1,1.83333333333333,NA,0.751416082235919
55,2,2.75,NA,0.791588616486029
55,3,2.75,NA,0.723770518670496
55,4,2.75,NA,0.759775160640064
48,1,25.75,NA,0.997368205560794
48,2,25.75,NA,1.02235896136939
48,3,25.75,NA,0.950316401585284
92,1,27.0833333333333,NA,0.990829016399754
92,2,27.0833333333333,NA,1.07260237744242
92,3,27.0833333333333,NA,1.00291413151889
92,4,27.6666666666667,NA,1.04856379732264
92,5,27.6666666666667,NA,0.986061549174499
140,1,7.75,NA,0.90110774705754
140,2,7.75,NA,0.893719613541438
113,1,6.83333333333333,NA,0.878348069186329
113,2,7.75,NA,0.874331405019847
113,3,7.75,NA,0.870531676648229
113,4,7.75,NA,0.901080378603137
113,5,7.75,NA,0.899293237171151
113,6,7.75,NA,0.864343081787287
137,1,17.75,NA,1.04187522307117
137,2,17.75,NA,1.02135622953445
137,3,17.75,NA,1.03321575020941
137,4,17.75,NA,1.00685416278054
137,5,17.75,NA,1.00840146857665
82,1,15.3333333333333,NA,0.984971359589794
82,2,16.1666666666667,NA,0.930864075930952
66,1,13.3333333333333,NA,0.873316781348361
139,1,17.75,NA,1.05726146037796
74,1,13.75,NA,0.909565512796701
88,1,22.0833333333333,NA,1.05467367250657
88,2,22.3333333333333,NA,0.993523699344657
88,3,22.6666666666667,NA,1.04291302843507
112,1,4.83333333333333,NA,0.899563255501345
112,2,4.83333333333333,NA,0.892874354190232
112,3,4.83333333333333,NA,0.827675948596529
63,1,9.66666666666667,NA,0.874524785082869
63,2,9.66666666666667,NA,0.863810978305762
63,3,10.6666666666667,NA,0.856795956185713
42,1,24.8333333333333,NA,1.06371975871187
42,2,24.8333333333333,NA,0.963880319723084
42,3,25.75,NA,1.00661222480968
114,1,7.83333333333333,NA,0.9090171979811
114,2,7.83333333333333,NA,0.908019421638058
128,1,16.8333333333333,NA,0.999676936740891
141,1,7.75,NA,0.884763318063155
141,2,7.75,NA,0.869360982946563
3,1,1.33333333333333,NA,0.723160271754688
3,2,1.33333333333333,NA,0.692130295222845
3,3,1.66666666666667,NA,0.774844334257759
138,1,17.75,NA,1.03374985596606
138,2,17.75,NA,1.03917924049374
28,1,24.0833333333333,NA,0.976257524588108
28,2,24.0833333333333,NA,0.975552696743209
28,3,24.6666666666667,NA,0.96586393724302
77,1,15.3333333333333,NA,1.03698222462547
96,1,0.333333333333333,NA,0.528681813588869
96,2,0.333333333333333,NA,0.493863801208294
96,3,0.666666666666667,NA,0.6144125493661
96,4,0.666666666666667,NA,0.619581310541771
105,1,2.08333333333333,NA,0.791321402292558
105,2,2.08333333333333,NA,0.835180403002539
105,3,2.08333333333333,NA,0.806270931893586
105,4,2.33333333333333,NA,0.823420152015582
105,5,2.66666666666667,NA,0.796601904371071
105,6,2.66666666666667,NA,0.886131143996982
105,7,2.66666666666667,NA,0.812985332422312
105,8,2.66666666666667,NA,0.891972767077398
105,9,2.66666666666667,NA,0.769739724610896
105,10,3.16666666666667,NA,0.849159562736406
105,11,3.16666666666667,NA,0.850301688573123
6,1,4.33333333333333,NA,0.75626365106364
6,2,4.33333333333333,NA,0.783248377620607
6,3,4.33333333333333,NA,0.746148703137134
6,4,4.33333333333333,NA,0.760511840206853
6,5,4.66666666666667,NA,0.70610549308707
6,6,4.66666666666667,NA,0.79674438065836
6,7,4.66666666666667,NA,0.71851046852598
47,1,22.75,NA,1.06168009606231
47,2,22.75,NA,1.06536108869342
122,1,6.08333333333333,NA,0.922930501727058
122,2,6.33333333333333,NA,0.900309884602448
122,3,6.66666666666667,NA,0.93833249642964
122,4,6.66666666666667,NA,0.909643510877198
122,5,6.66666666666667,NA,0.975163274302694
122,6,6.66666666666667,NA,0.886443352365858
122,7,6.66666666666667,NA,0.839264328614935
122,8,6.66666666666667,NA,0.922131650618135
46,1,37.3333333333333,NA,1.12047346690569
46,2,37.3333333333333,NA,1.00493220164175
46,3,37.3333333333333,NA,0.987700946619383
46,4,37.6666666666667,NA,1.03585787788914
46,5,37.6666666666667,NA,1.01863854149599
85,1,29.6666666666667,NA,1.07376545453605
85,2,30.1666666666667,NA,1.03259965746531
126,1,10.75,NA,0.941781690599779
126,2,10.75,NA,0.967507059452032
126,3,10.75,NA,0.972202920089421
58,1,3.75,NA,0.93968946673527
87,1,16.6666666666667,NA,1.05459633518103
87,2,17.3333333333333,NA,1.04348376101957
87,3,17.3333333333333,NA,1.01178050167835
87,4,17.3333333333333,NA,1.00421905141118
142,1,1.83333333333333,NA,0.743011619216873
142,2,1.83333333333333,NA,0.666825953835718
56,1,2.33333333333333,NA,0.828011241134313
56,2,2.33333333333333,NA,0.783599690200819
56,3,2.33333333333333,NA,0.832574530407734
56,4,2.33333333333333,NA,0.84594890939767
56,5,2.33333333333333,NA,0.808336236380405
56,6,2.33333333333333,NA,0.818090568674005
56,7,2.66666666666667,NA,0.846041321677891
56,8,2.66666666666667,NA,0.869517993598116
56,9,2.66666666666667,NA,0.854539823316365
11,1,9.75,NA,0.916273124271309
71,1,12.75,NA,0.848055690185033
102,1,1.75,NA,0.730438169628555
102,2,1.75,NA,0.788542382376359
94,1,13.75,NA,0.922244070309142
143,1,16.75,NA,1.06319792100879
143,2,16.75,NA,1.09269329069879
34,1,23.0833333333333,NA,0.98710860032253
109,1,7.08333333333333,NA,0.855065073703869
109,2,7.33333333333333,NA,0.785396870856881
109,3,7.66666666666667,NA,0.852253189377402
109,4,7.66666666666667,NA,0.876677294479098
109,5,7.66666666666667,NA,0.885469421928119
109,6,7.66666666666667,NA,0.861158063115189
109,7,7.66666666666667,NA,0.86641651397534
109,8,8.16666666666667,NA,0.843991873097843
95,1,0.666666666666667,NA,0.477974810939263
131,1,13.75,NA,0.917678344798964
131,2,13.75,NA,0.954059397819173
131,3,13.75,NA,0.933751980393053
27,1,34.6666666666667,NA,0.990551405570076
99,1,0.75,NA,0.623726833040403
99,2,0.75,NA,0.586416607481911
124,1,10.8333333333333,NA,0.940277705113251
124,2,10.8333333333333,NA,0.935288203783556
124,3,11.75,NA,0.901097709373427
124,4,11.75,NA,0.865219027808925
84,1,29.3333333333333,NA,1.0153956799884
84,2,29.3333333333333,NA,0.988301398669232
84,3,29.6666666666667,NA,1.0081594145964
84,4,30.1666666666667,NA,0.997531740236871
84,5,30.1666666666667,NA,1.00943454761163
133,1,17.75,NA,0.973891540656566
133,2,17.75,NA,0.977812064036385
133,3,17.75,NA,0.926514129385976
133,4,17.75,NA,0.97635849802835
32,1,39.0833333333333,NA,0.929072827560375
32,2,39.0833333333333,NA,0.938799467847462
32,3,39.0833333333333,NA,0.956704036444322
32,4,39.3333333333333,NA,0.967038668070358
32,5,39.6666666666667,NA,0.924559139661596
32,6,39.6666666666667,NA,0.894542740404422
32,7,39.6666666666667,NA,0.83951604140209
32,8,40.1666666666667,NA,0.937255965466488
26,1,23.8333333333333,NA,0.985588089205334
26,2,23.8333333333333,NA,1.01439801845015
26,3,23.8333333333333,NA,0.955869441468733
26,4,24.75,NA,1.00539888071885
5,1,2.66666666666667,NA,0.769102894216022
5,2,2.66666666666667,NA,0.775974283821813
5,3,2.66666666666667,NA,0.838723146393319
5,4,2.66666666666667,NA,0.77410220188263
5,5,3.16666666666667,NA,0.831734642812083
5,6,3.16666666666667,NA,0.862460541406475
91,1,19.6666666666667,NA,1.03503100283559
